Feature	Gain	Cover	Frequency
rf_020_015	0.0627906408969509	0.00193068191254101	0.0047480293012135
rf_001_023	0.0441852000813282	0.00105167534897553	0.0014487860703236
rf_002_016	0.0374460422835721	0.00283220451069605	0.00805108148209707
m_y_sp_rank	0.0242970588855852	0.000773374015456033	0.000461229217416597
rf_005_023	0.0215502678068268	0.00198361642144563	0.000291557808607188
ctrx_quarter_normalizado	0.0171764203945013	0.00213157181269779	0.000606661853538947
rf_019_021	0.0150757632979219	0.000611323047019194	0.0019487973240395
rf_016_029	0.013068165167254	0.000845020631525016	0.000235116095064467
rf_013_015	0.0104534138027274	0.00238410526306682	0.00553128792718673
mpasivos_margen_rank	0.00983163501595902	0.00272098617308422	0.00119427895710949
ctrx_quarter	0.00949472210991544	0.00172193758883044	0.000580691739945671
mcuentas_saldo_rank	0.00720931778011782	0.00540456248466607	0.00144359204760495
c_e_sp	0.00665360788299142	0.000822369515111357	0.000446685953804362
cdescubierto_preacordado	0.00621985826400184	0.00788212074446772	0.00691532184761776
rf_008_023	0.00598550749224217	0.000492335148086988	0.00201285693756958
rf_018_022	0.0056475272777692	0.000611720886555533	0.00103880454373107
ccomisiones_mantenimiento_tend6	0.00502994765096402	0.00753666709631215	0.000953622571145126
m_e_sp_rank	0.00498933044842906	0.000643162236921574	0.000543987312733839
vm_status01	0.00478855210979381	0.00526968548671329	0.00105681048915575
thomebanking	0.00470256318339916	0.00190406047996685	0.00840531383150937
rf_012_023	0.00466818088278758	0.000411211627025902	0.000481659040109975
mcaja_ahorro_rank	0.00449521838913161	0.00185788927378304	0.000574458912683284
m_anclaje_pesado_rank	0.00414180134058724	0.00238919433460655	0.000809228739566507
mrentabilidad_annual_rank_delta2	0.00406523380925705	0.00683431524186825	0.00593953811287304
mrentabilidad_annual_rank_delta1	0.00397911748157971	0.00391042952811399	0.00517324662778075
rf_013_023	0.0038997413968992	0.000545912718697541	0.00153708445654075
Master_mlimitecompra_rank_delta2	0.00361680504620074	0.00234777216957107	0.00727128553793628
mcuentas_saldo_rank_delta2	0.00357637184795215	0.00286284963113466	0.00406484217961969
Master_mfinanciacion_limite_rank_delta2	0.00355673673894705	0.002239146123775	0.00711511858819537
Visa_mlimitecompra_rank_delta2	0.00352811799871297	0.00275578911451713	0.00720895726531241
rf_015_015	0.00348570233493772	0.00201931545052958	0.00562131765431009
Visa_mfinanciacion_limite_rank_delta2	0.00346512793648593	0.00293282302592293	0.0072754407561112
Master_mlimitecompra_rank_delta1	0.00346309401209814	0.00229346646079989	0.00728375119246105
thomebanking_lag2	0.00332546973738341	0.00147708663412942	0.0072286945516433
cliente_edad_lag2	0.00331170866195169	0.00465019142767851	0.00533564640478404
Visa_mlimitecompra_rank_delta1	0.0032892893456021	0.00212868484419778	0.00706871865190872
Visa_mfinanciacion_limite_rank_delta1	0.00328262595900462	0.00245804885160342	0.00742433607404599
Master_mfinanciacion_limite_rank_delta1	0.00321924145500512	0.00262493497814668	0.00712412156090771
r_time_alta_visa_delta2	0.0032136202754297	0.0018645446089743	0.00537823739107702
r_time_alta_master	0.00310087077482566	0.00224524463663059	0.00556937742712353
rf_007_015	0.00305217939537167	0.00497341891325131	0.00891432805793759
rf_018_012	0.00303306927304696	0.00131054650557061	0.00100867921196287
thomebanking_lag1	0.00303102909534095	0.00120735984432753	0.00680347722507605
r_time_alta_master_delta2	0.0029853011262418	0.00187346854761393	0.00536819561382095
r_time_alta_master_lag2	0.00295616952327829	0.00175088574002832	0.00472344426034519
mprestamos_personales_rank	0.00292550742462708	0.00234806929449863	0.000862207771296792
mrentabilidad_annual_rank_lag2	0.00292014826159541	0.00494305478993751	0.00327292684911537
r_time_alta_master_lag1	0.00288381342928458	0.00150488824238661	0.00458528325602896
rm_e_sp_delta2	0.00288012122219993	0.00239079928050223	0.00509845270063211
active_quarter_lag2	0.00286087163847689	0.00486307582261943	0.0108056448638906
mcuentas_saldo_rank_delta1	0.00285651774535416	0.00348666009612353	0.00366524869846447
r_time_alta_master_delta1	0.00283793517706122	0.00171067273175594	0.00508633331428858
mcomisiones_mantenimiento_rank	0.00278246177827965	0.00324353252108785	0.00344709974428095
mrentabilidad_rank_delta2	0.00276241386906273	0.00212134191987556	0.00346372061698065
r_time_alta_visa	0.00269162022423335	0.00196347943668035	0.00502331250530223
r_time_alta_visa_lag2	0.00268514849391602	0.00181964783584059	0.00446443566077491
rf_015_029	0.00264048625826393	0.0011432765556839	0.000987556852907008
cliente_edad_lag1	0.00262627998841657	0.00516135690247823	0.0046354921423093
r_time_alta_visa_lag1	0.00251480635019936	0.00157673341098727	0.00413790476586211
vm_mlimitecompra_rank_delta2	0.00250425270229619	0.00228923917090196	0.00494193948270996
Master_Fvencimiento_lag2	0.00249933300733322	0.00177454556328485	0.00414517639766823
tcallcenter_delta2	0.00249329192027274	0.00186103514401208	0.00109628506181753
rm_anclaje_pesado	0.00246989123120251	0.00378547697402865	0.000542255971827621
Master_Fvencimiento	0.00246451167272219	0.00177103560867397	0.00383457383909264
mactivos_margen_rank_delta2	0.00244950588624138	0.0037457565217053	0.00438548651545135
Master_fechaalta_lag2	0.002420035805966	0.00143180267131773	0.0034744549305992
r_time_alta_visa_delta1	0.00238045321457037	0.00150975482981641	0.00487130077373625
Master_Fvencimiento_lag1	0.00235794158701528	0.00175953786245551	0.00381241267549304
mcuenta_corriente_rank_delta2	0.00234572089543941	0.00489010620363391	0.00279611556354281
