Feature	Gain	Cover	Frequency
rf_007_015	0.0484876685986795	0.001615396848074	0.00192641669070654
rf_006_016	0.0421873083015507	0.00171646908227409	0.00212583469989526
ctrx_quarter	0.0251247982413137	0.0021347834686642	0.000602126221919331
rf_005_019	0.0238527698814736	0.00149045054438415	0.00210647372812936
rf_010_029	0.0220910856475702	0.00152608477566685	0.00273957750487413
rf_015_015	0.0216266277853362	0.00116657727431273	0.00182186744317071
ctrx_quarter_normalizado	0.0168649585402022	0.00258901593272208	0.000731844732750826
cdescubierto_preacordado_delta2	0.0124729194161494	0.00193329225202109	0.00026524531319276
rf_006_025	0.0123826405018421	0.00206390990133067	0.000518874043325983
vm_status01	0.0112791771541369	0.00135985897772186	0.000600190124742741
rf_002_024	0.0102868351013415	0.00127410733486642	0.000447238447792172
rf_004_025	0.0101206477801537	0.00159881282910236	0.000445302350615582
foto_mes	0.00989792550243979	0.0090711648983022	0.0021723010321334
rf_009_015	0.00851600456227039	0.00105271456435284	0.0016766601549265
mcaja_ahorro_rank	0.00759500590278872	0.00205599831318343	0.000780247162165563
rf_017_024	0.0065133953811104	0.000736080414478783	0.00154113335256523
rf_009_025	0.00595220645831543	0.00206724546684742	0.000267181410369349
rf_019_016	0.00589428641738067	0.00129972785494751	0.000704739372278573
cdescubierto_preacordado	0.00576472922189311	0.00327114172374165	0.00196513863423833
rf_017_026	0.00530415908876143	0.000868821428392603	0.000547915500974825
mpasivos_margen_rank	0.00498661928390333	0.00213614011211586	0.00222457565590132
mprestamos_personales_rank	0.00491464772031472	0.00635665033219458	0.000993217851590407
rf_014_015	0.0048655290957793	0.00151577704189581	0.00288284869594175
ctrx_quarter_normalizado_lag1	0.0046611272982194	0.00187607255535134	0.0007550778988699
mtarjeta_visa_consumo_rank	0.00464749417707785	0.00156771979418816	0.000733780829927416
mcuentas_saldo_rank	0.00457516590268588	0.00473994772159071	0.00152177238079934
ctrx_quarter_lag1	0.00436060948024437	0.0011562503243489	0.000650528651334068
rf_003_015	0.00425614627804757	0.00121997368960081	0.00100289833747335
mcomisiones_mantenimiento_rank_tend6	0.00423906173931861	0.00314505548980782	0.0020813044648337
mcuentas_saldo_rank_delta2	0.00394108151764037	0.00257076094475959	0.0048983258567714
mcuenta_corriente_rank	0.00380193721871978	0.00362387914795901	0.00210453763095277
mcaja_ahorro_rank_lag1	0.00377564716709902	0.00247964467438481	0.00111131977936237
rf_014_025	0.00373283175639572	0.000438248988160266	0.00048983258567714
rf_004_021	0.00362703874586369	0.00120151181882233	0.00183154792905366
mrentabilidad_annual_rank_delta1	0.00361486504642139	0.00247541913732726	0.00609483391190371
mrentabilidad_annual_rank_delta2	0.0033358751102367	0.00247939639524604	0.00645494798674935
ctrx_quarter_lag2	0.00332603509794749	0.00167618497692587	0.00177540111093256
mcomisiones_rank_tend6	0.00323630821916219	0.00190913942423845	0.00345786955738882
thomebanking	0.00322034533956099	0.00236287389744915	0.00459823079440003
vm_status06_tend6	0.00321680541083825	0.000555331571288513	8.13160814167585e-05
rf_009_024	0.003212404326562	0.00112886285311089	0.00149273092315049
rf_004_023	0.00306384447884221	0.000896101111114733	0.00314422181478133
rf_010_027	0.00304579014538277	0.00112940075831226	0.00152564457515252
mactivos_margen_rank	0.00302339657719282	0.00418878067965256	0.00275313018511025
rf_001_028	0.00299359991596139	0.00154673640324266	0.00122554951278115
Visa_mpagospesos_rank_tend6	0.00295578298658864	0.00244386970548446	0.00448980935251102
mprestamos_personales_rank_delta2	0.00293874803053484	0.00681918256137392	0.00101451492053289
rf_002_023	0.00289691590783751	0.00108810762994603	0.00430394402355843
mcuentas_saldo_rank_tend6	0.00289673981173999	0.00274050049024551	0.00326813203408305
mrentabilidad_annual_rank_lag2	0.00289060455152679	0.0027191120278838	0.00453821178192576
mactivos_margen_rank_delta2	0.00280381877148903	0.00314064208853125	0.00548302720410143
thomebanking_lag2	0.00280252887380749	0.00177416261370292	0.00591671297165747
mprestamos_personales_rank_lag2	0.00274191750641693	0.00244299499822019	0.00105710905841786
mprestamos_personales_rank_delta1	0.00273337678002702	0.00569038550766869	0.000857691049229143
ctrx_quarter_normalizado_lag2	0.00271350816866479	0.00191333596411048	0.00178314549963892
mcomisiones_otras_rank_lag2	0.00268386208345278	0.00174956158921792	0.00418196990143329
mrentabilidad_rank_delta1	0.00266036590161915	0.00211809793484375	0.0050648302139581
rf_007_027	0.00260163485264711	0.000860962647726328	0.00181605915164094
mrentabilidad_rank_delta2	0.00258552989176263	0.00235908717129284	0.00525263164008728
rf_013_022	0.00258342844057615	0.000993452813755811	0.00122554951278115
mactivos_margen_rank_delta1	0.0025789999854721	0.00230158634518044	0.00495640877206909
rf_017_023	0.00257782503463456	0.000680826203358847	0.000594381833212973
mpayroll_sobre_edad_rank	0.00256230886854378	0.00133625689886842	0.000336880908726571
Visa_status_tend6	0.00255778794014838	0.00115186033817615	0.000288478479311834
Master_mfinanciacion_limite_rank_tend6	0.00251313284992747	0.00256156241508365	0.00521390969655549
ccomisiones_mantenimiento_tend6	0.00250694313027987	0.00376138602468046	0.000520810140502572
mcomisiones_rank_delta2	0.00245849490197998	0.00197590961812568	0.00510936044901966
mcomisiones_otras_rank_delta2	0.00244423015016754	0.00177778918845295	0.0047337575967613
ctrx_quarter_delta2	0.00243260728295331	0.00173862362360199	0.00257500924486402
thomebanking_lag1	0.00242794564041802	0.00151052766213428	0.0051016160603133
mcomisiones_otras_rank_delta1	0.00242653123306345	0.00197661641834803	0.00440462107674108
Visa_mpagominimo_rank	0.00241427406705698	0.00168789262763158	0.00225361711355016
Master_mfinanciacion_limite_rank_delta2	0.00240523602379708	0.00219307680218275	0.00533394772150404
Master_mfinanciacion_limite_rank	0.00239948267465138	0.00262387514382806	0.00380443095199834
Master_mlimitecompra_rank_delta2	0.00239184570574271	0.00223236616081043	0.00545011355209941
Master_mlimitecompra_rank_tend6	0.00238183562973224	0.0021948357013103	0.00525650383444046
mprestamos_personales_rank_tend6	0.00237130622869853	0.00271700022263461	0.000782183259342153
tcallcenter	0.00233842129676445	0.00187376038794798	0.00159340797633315
rf_009_021	0.00232732257074876	0.000926444763908935	0.00150434750621003
mpasivos_margen_rank_delta2	0.00232726786231524	0.00277321450240994	0.00491381463418412
rf_001_015	0.002314756623304	0.00120632426484283	0.00222070346154814
mcomisiones_rank_lag2	0.00227861172755869	0.00160967467093142	0.0045130425186301
Master_mfinanciacion_limite_rank_delta1	0.00223946904131766	0.00232432804246604	0.00527780090338294
mrentabilidad_annual_rank_lag1	0.0022211979355783	0.00203999087879352	0.00340172273926773
Master_fechaalta	0.00220652808697966	0.0019185318448057	0.00423811671955439
Master_fechaalta_lag1	0.0021985435185134	0.00233212705039895	0.00409871772283995
cproductos_delta2	0.00219716274810584	0.00115802542633309	0.000158759968480338
Master_Fvencimiento_lag2	0.0021930197264525	0.00220481186930748	0.00436396303603271
rf_016_023	0.00216051420501582	0.000920903979722497	0.00260017850815968
Master_fechaalta_lag2	0.00214198426353687	0.00205585189468615	0.00409290943131018
vm_status06	0.00213277153090178	0.000586151429991539	0.000420133087319919
Visa_mfinanciacion_limite_rank_tend6	0.00212370776148471	0.00229450959934224	0.00421488355343531
ctrx_quarter_normalizado_delta2	0.00211990268444332	0.0016558932207241	0.00250143755215362
mpasivos_margen_rank_delta1	0.00208448286731328	0.00232413326239359	0.00439494059085814
Visa_cconsumos_tend6	0.00206820802950907	0.00161654650991176	0.00359339635975009
mcuentas_saldo_rank_delta1	0.00206433833336058	0.00319213397657777	0.00284799894676314
Master_mlimitecompra_rank_delta1	0.0020435455689357	0.00259769004311088	0.0048615400104162
mcuenta_corriente_rank_tend6	0.00204195600178438	0.00374984988714026	0.00223425614178427
chomebanking_transacciones_lag2	0.00203410728321027	0.00170661339832376	0.00397674360071481
Visa_delinquency_tend6	0.00202459056811042	0.00269161405118749	0.000696994983572215
mcuenta_corriente_rank_lag2	0.00202139051394248	0.0033670655990395	0.00205226300718486
mrentabilidad_annual_rank	0.00201188715599101	0.00271310852370276	0.00319843253572583
mcomisiones_otras_rank_lag1	0.00199795634617232	0.00162244178098634	0.00355854661057148
mcomisiones_rank	0.00198366971479592	0.00169128065483662	0.00354305783315876
Master_Fvencimiento_lag1	0.00197506905375474	0.00193438717981871	0.00403095432165931
Master_Fvencimiento	0.00196714921161504	0.00179130607581951	0.00399223237812752
Visa_mfinanciacion_limite_rank_delta2	0.00195937929446409	0.0018741584941118	0.00413356747201856
mcomisiones_rank_delta1	0.00195125298022506	0.00211204824264147	0.00389929971365123
mcomisiones_rank_lag1	0.00194486433615104	0.00162826018728975	0.00359726855410327
cliente_edad_lag2	0.00194399839090649	0.00328985384961702	0.00295642038865215
mcomisiones_otras_rank_tend6	0.00193962421077527	0.00194106181817789	0.00335332030985299
Visa_mlimitecompra_rank_tend6	0.00193151440066444	0.00343075522480639	0.00393414946282984
cdescubierto_preacordado_delta1	0.00192740327826028	0.00273089150466745	0.000247820438603454
ccaja_ahorro_tend6	0.001906906917243	0.00479186226708078	0.000346561394609518
mprestamos_personales_rank_lag1	0.00190347762263018	0.0022124968644564	0.000909965672997059
chomebanking_transacciones	0.00189726856944647	0.00234920663966906	0.00315196620348769
mrentabilidad_rank_lag2	0.00188510250446311	0.00195182708505345	0.00359920465127986
Visa_mlimitecompra_rank_delta2	0.0018768753563457	0.00165757762623023	0.00417422551272693
