Feature	Gain	Cover	Frequency
rf_007_015	0.0503558996355506	0.00131200668058829	0.00348030279748197
rf_006_016	0.0268107573517005	0.00148973239413195	0.00345169687544855
rf_010_029	0.0265444397854002	0.000626882792493728	0.000836406782286909
ctrx_quarter	0.0194166140938032	0.00118898896872706	0.000488832172093227
rf_015_015	0.0184459483286792	0.00152680831846287	0.00397824836066549
mcaja_ahorro_rank	0.0178926653863265	0.00210857851875453	0.000491869969123325
ctrx_quarter_lag1	0.015181139739565	0.00129186945143236	0.000498958162193553
rf_006_025	0.0111633681058173	0.000614569716542595	0.000346308861431142
cdescubierto_preacordado_delta2	0.0100452806873126	0.00607085983757824	0.000265807240133552
vm_status01	0.00873489211072309	0.0046009590060948	0.000719198446875638
rf_009_015	0.00767935554844838	0.00213818573199736	0.00399369049556849
rf_002_024	0.00738726533985255	0.00048114051819251	0.000334663972815767
rf_009_025	0.00704275065202278	0.00074450060856781	0.000112904789618632
rf_019_016	0.00690381274794779	0.0023435340458186	0.00410862048320718
rf_004_025	0.00662551727923778	0.000957761800797842	0.000370611237671924
cdescubierto_preacordado	0.00632368673164624	0.00802606125176407	0.0033630944620707
foto_mes	0.00607844176989601	0.0192075197241349	0.00146295241974457
mtarjeta_visa_consumo_rank	0.00599882388687055	0.000878349820197171	0.000366054542126777
mprestamos_personales_rank	0.00509374306313828	0.00711184513393254	0.00111082111400574
ctrx_quarter_normalizado	0.00505883736867322	0.00149351412551872	0.000524019987691859
rf_005_019	0.00476705919184159	0.00130555675761741	0.00393268140521402
rf_003_015	0.00431667171298288	0.00135591307433175	0.0036802911019634
ctrx_quarter_normalizado_lag1	0.00428633287660475	0.00130131085484075	0.000511109350313944
mcuentas_saldo_rank	0.00427727907250575	0.00712710425714663	0.00112601009915623
mcomisiones_mantenimiento_rank_tend6	0.00422472926675363	0.00492465236750557	0.00297957258702086
mrentabilidad_annual_rank_delta2	0.0040627137480613	0.00355269717244024	0.0069530111023887
rf_017_024	0.00406228695246263	0.000358314426789477	0.000552879059477788
rf_017_026	0.00406061876898939	0.000293645565460944	0.000262263143598438
ctarjeta_visa_delta2	0.00390423586049675	0.000311157810859869	4.70858539665149e-05
mcuentas_saldo_rank_delta2	0.00355216935598575	0.00267226261067179	0.00429696389907324
rf_007_027	0.0035433398565682	0.00059320984541478	0.000510603050808927
mrentabilidad_annual_rank_delta1	0.00352242854437163	0.0023523118506195	0.00637228557013501
mcuenta_corriente_rank	0.00335329805841411	0.00404744949138051	0.00217354377503493
mpasivos_margen_rank	0.00329597128586912	0.00163894233713675	0.00164446079229291
mcuentas_saldo_rank_tend6	0.00320760148163486	0.00288861093719266	0.00332132475290686
mactivos_margen_rank	0.00320080176416218	0.00459296505286565	0.00252972547681389
rf_014_015	0.00316784952442269	0.00159489486839431	0.00385369868243148
rf_010_027	0.00316773089508762	0.000511321474121765	0.0011470215286144
rf_004_021	0.00315267578145537	0.000848116971571328	0.00248289277259988
rf_005_021	0.0029797144969818	0.000987274683366908	0.00268971612039904
mcomisiones_rank_tend6	0.0029678494189676	0.00192700057241133	0.00357725915269259
mactivos_margen_rank_delta1	0.00291556156774561	0.00226533141524968	0.00503692062565455
mprestamos_personales_rank_tend6	0.00285685400922164	0.00622282948807714	0.000986524585524239
mrentabilidad_rank_delta2	0.00281107546946413	0.00219086652636158	0.00486629769246406
rf_001_015	0.00280023893278081	0.00143194801199984	0.00420608313792282
thomebanking_lag2	0.0027998237080278	0.00124174398143573	0.00585256912823579
thomebanking	0.00278376333647011	0.00207072344615375	0.00543816298337996
mprestamos_personales_rank_delta1	0.00273368983958319	0.0106577750488565	0.00103892658429343
Master_mfinanciacion_limite_rank_tend6	0.0027084967246626	0.00221937436985197	0.00557587644874439
mrentabilidad_annual_rank_lag1	0.00270085355350894	0.00236285766389157	0.00388964594728764
Master_mfinanciacion_limite_rank_delta1	0.00264184941933142	0.00204650559137719	0.00579763563194152
Master_mlimitecompra_rank_delta2	0.00263978310757091	0.00200274859663504	0.00572903204901182
Master_mlimitecompra_rank_tend6	0.00263681440554225	0.00208795842529018	0.00570700802054361
mrentabilidad_rank_delta1	0.00260838105544408	0.00215204980294281	0.00454378490776869
Master_mfinanciacion_limite_rank_delta2	0.00260056902597521	0.00234607692026941	0.00581155886832947
Visa_delinquency_tend6	0.00259769188492388	0.00314341059711107	0.000823242995156486
mactivos_margen_rank_delta2	0.00257430902108432	0.00269209444998511	0.00541006336085156
mcomisiones_otras_rank_lag2	0.00255210404723018	0.00159114468882562	0.00400634798319389
