Feature	Gain	Cover	Frequency
rf_033_015	0.249864472093851	0.0112470836686855	0.0101010101010101
m_e_sp_rank	0.0811074523454681	0.00681733253657822	0.00310800310800311
Visa_status_avg12	0.0468115023421112	0.00306644165424152	0.00194250194250194
mcuenta_corriente_rank	0.0301708270181223	0.00678361046221642	0.00543900543900544
c_e_sp	0.0281917917589202	0.000635629811292861	0.000194250194250194
rf_019_016	0.0272456257438203	0.00227912254899255	0.00388500388500389
rf_043_019	0.0234671202463253	0.00499107368401412	0.00233100233100233
cdescubierto_preacordado	0.0219907794181665	0.0103354145585559	0.00485625485625486
rf_021_024	0.0196892037611808	0.00191700801905525	0.00213675213675214
m_y_sp_rank	0.0157225294042583	0.00179692494308664	0.000582750582750583
vm_status06_delta2	0.015301104173118	0.00293682365770591	0.000971250971250971
rf_024_023	0.0140885197636948	0.000635629811292861	0.000194250194250194
rf_005_016	0.0128696675784167	0.00224694363536432	0.00291375291375291
vm_status_SP_tend12	0.0128067668752339	0.00205683754834631	0.000777000777000777
rf_005_021	0.0116759401251494	0.00235819034089223	0.00252525252525253
mv_status07_rank_tend6	0.00976807660879929	0.00244137438270973	0.00116550116550117
mcuentas_saldo_rank_delta3	0.00970242618449803	0.00318297944399059	0.00543900543900544
foto_mes	0.00940606583472982	0.0103564767108353	0.00777000777000777
m_anclaje_pesado_rank	0.00935853952941327	0.0076250608517984	0.0034965034965035
mcuentas_saldo_rank	0.00880566201599263	0.0037400616234365	0.0033022533022533
mcuentas_saldo_rank_tend12	0.00658988549576546	0.0033348003655738	0.00310800310800311
mprestamos_personales_rank	0.00617614238134371	0.00466721660843222	0.00194250194250194
rf_033_024	0.00607234892096983	0.00253346003146732	0.00252525252525253
rf_049_025	0.0054635764694107	0.00230080589130158	0.00174825174825175
rf_030_027	0.00518292357034243	0.000815261687615358	0.00135975135975136
mcomisiones_mantenimiento_rank_tend6	0.00496411048424791	0.00423783401058827	0.0033022533022533
ctrx_quarter_normalizado_delta2	0.00479790240680087	0.00204560416953832	0.00291375291375291
mcomisiones_rank_avg12	0.00415987284288119	0.000871036585344732	0.00155400155400155
cproductos_delta2	0.00403314685360484	0.000635629811292861	0.000194250194250194
Visa_delinquency_tend12	0.00384410591349412	0.004489239314475	0.00291375291375291
mcuentas_saldo_rank_delta2	0.00372724754961682	0.00429294557435473	0.00388500388500389
cdescubierto_preacordado_tend12	0.0036745680721871	0.00536366242464694	0.00174825174825175
ctrx_quarter_delta3	0.00347638822290665	0.00134125434524158	0.00194250194250194
mactivos_margen_rank	0.00338994567509596	0.00465702990018539	0.00446775446775447
Visa_mpagominimo_rank	0.0032508629577532	0.00429719460652796	0.00543900543900544
rf_034_021	0.00306980128243811	0.00213192706841097	0.00427350427350427
thomebanking	0.0028712533674569	0.00314813045240023	0.00602175602175602
ccaja_seguridad	0.00263499323773975	0.00190688943387858	0.000582750582750583
vmr_mpagominimo_delta3	0.00257260900630476	0.00181440543835475	0.00116550116550117
internet_tend12	0.00256257014231809	0.00295765546163783	0.00369075369075369
mcaja_ahorro_rank	0.00249474776891689	0.00281677406595823	0.00135975135975136
mcuentas_saldo_rank_tend6	0.00247483789783587	0.00182120504446023	0.00233100233100233
mpasivos_margen_rank	0.00242492232597445	0.00108547819589512	0.00174825174825175
m_anclaje_pesado_rank_delta3	0.00241730979430156	0.00376257167961401	0.00213675213675214
cproductos_delta1	0.00239556841689623	0.00186921853070361	0.000582750582750583
mrentabilidad_annual_rank_lag3	0.00235001475511435	0.00265929200178118	0.00427350427350427
rf_027_027	0.0023130243901936	0.00149029261260264	0.000971250971250971
Visa_mpagospesos_rank_tend6	0.00213444627403816	0.00163280549808137	0.0033022533022533
c_deb_aut_tend12	0.00211937337100151	0.00262442684539451	0.00155400155400155
tcallcenter_delta2	0.00206907849756538	0.00145070849032141	0.000582750582750583
m_anclaje_pesado_rank_delta2	0.00204972425727133	0.00203471082876703	0.000971250971250971
internet_avg12	0.0019939467617689	0.00217877495737747	0.0034965034965035
m_inversiones_rank	0.00193156049341125	0.00322592122539132	0.00116550116550117
rf_002_026	0.00174961042420296	0.00092113302105564	0.000777000777000777
ctarjeta_visa_transacciones_tend6	0.001728782355148	0.00120298471879455	0.000777000777000777
mautoservicio_rank	0.00167808634923776	0.00124260059335425	0.00116550116550117
mcuenta_corriente_rank_avg12	0.00164168347503008	0.00345917173107811	0.00407925407925408
ccaja_ahorro	0.00164078205013023	0.00945930453642609	0.00291375291375291
rf_011_021	0.00163974877443621	0.00100931429418992	0.00213675213675214
mrentabilidad_annual_rank_delta1	0.00160149455787705	0.00215889687642791	0.00505050505050505
mcuentas_saldo_rank_lag1	0.00157551642717895	0.00375037303154059	0.00271950271950272
rf_032_020	0.00154298122546598	0.00223236587566237	0.00310800310800311
m_ganchos_liviano_rank	0.00150788591095099	0.00323395166527307	0.00116550116550117
vm_Finiciomora_tend12	0.00145542200419149	0.00536104603690114	0.00213675213675214
tcallcenter_delta3	0.00142273288740508	0.00185471178064261	0.00135975135975136
rf_028_027	0.00141711013733866	0.00212776059216175	0.00271950271950272
mrentabilidad_annual_rank_lag2	0.00136651874700239	0.00103498341341797	0.00213675213675214
rf_030_021	0.00134811104835174	0.000598201380062557	0.000971250971250971
mcomisiones_otras_rank_delta3	0.00134686173186373	0.00134546816125142	0.00233100233100233
vm_fultimo_cierre_tend12	0.00132846250385098	0.00204359858016743	0.0033022533022533
mcuenta_debitos_automaticos_rank	0.00131836589705971	0.00356949415664551	0.00155400155400155
m_anclaje_pesado_rank_lag1	0.0012927643443302	0.00229230089918527	0.000971250971250971
Visa_fechaalta	0.00126340037678997	0.00220115973638358	0.0034965034965035
cprestamos_personales_tend6	0.00125339962815084	0.00182571790920183	0.000582750582750583
vmr_mpagominimo_delta1	0.00125087636876307	0.000886039248263999	0.000971250971250971
mactivos_margen_rank_delta2	0.00122444476122002	0.00419395467100148	0.00543900543900544
Visa_mconsumototal_rank_tend6	0.00117250276543102	0.000791424963512014	0.00233100233100233
vm_fechaalta_tend6	0.00116768236525467	0.000788978883441635	0.000582750582750583
ctrx_quarter_normalizado_delta1	0.00115370610874573	0.00279332010113897	0.00155400155400155
mprestamos_personales_rank_delta3	0.00113883585848829	0.00147332939081649	0.000777000777000777
m_anclaje_pesado_rank_tend6	0.00113602691691326	0.00152172274977318	0.000777000777000777
mcomisiones_rank_lag3	0.0010877377285549	0.000735734353649119	0.00213675213675214
Visa_fultimo_cierre_tend12	0.00108496964317421	0.00292965514785604	0.00407925407925408
m_anclaje_pesado_rank_lag3	0.00108448452506536	0.000544273887625892	0.000582750582750583
c_pagos_tend12	0.0010667345943235	0.00284824692437616	0.00135975135975136
mactivos_margen_rank_lag1	0.00105079957212956	0.00165527918346718	0.00194250194250194
Master_fultimo_cierre_tend6	0.00104186447512186	0.000699393582284898	0.00135975135975136
Master_fultimo_cierre_avg12	0.00103985702729023	0.00272394252731371	0.00407925407925408
internet_tend6	0.00103233330023095	0.00358393855677789	0.00116550116550117
cdescubierto_preacordado_lag2	0.00102948274050784	0.00485737811760901	0.00310800310800311
m_anclaje_pesado_rank_delta1	0.00102706743465689	0.00568089251105539	0.00233100233100233
mcuentas_saldo_rank_delta1	0.00100596147788171	0.00286398912672667	0.00291375291375291
ctrx_quarter_normalizado_tend12	0.00100581788240343	0.00233305927845568	0.00155400155400155
internet_lag1	0.00099025647283457	0.000701698797701708	0.000388500388500389
cliente_edad_avg12	0.000986127221877552	0.0038576149087824	0.00524475524475525
cproductos_tend12	0.000983207230172301	0.00267479000024455	0.00155400155400155
rf_013_015	0.000978058182364959	0.00126880488280303	0.000777000777000777
rf_034_015	0.000954902223567574	0.00120102820112674	0.00155400155400155
ctrx_quarter_delta1	0.000944561781491432	0.00208956491042082	0.000971250971250971
mactivos_margen_rank_delta1	0.000914118022916439	0.00186357528484854	0.00388500388500389
Visa_delinquency_avg12	0.00091063537295696	0.00197044883566011	0.00135975135975136
ccaja_ahorro_avg6	0.000895566092985058	0.00921869038870539	0.00291375291375291
ccomisiones_mantenimiento_delta1	0.00086073867500895	0.00381377886775716	0.00116550116550117
vmr_mpagominimo_delta2	0.000833962875894762	0.00272136366498792	0.00135975135975136
mcuenta_corriente_rank_tend6	0.000831071361579316	0.0034616564911968	0.00252525252525253
Visa_msaldototal_rank_delta3	0.000828461974508079	0.000663720763396823	0.00194250194250194
Visa_msaldopesos_rank	0.000823137052474099	0.00145014156782221	0.00155400155400155
vm_cconsumos_tend12	0.000819990898437211	0.000987828393321547	0.000582750582750583
Visa_mconsumospesos_rank_delta3	0.000815927172136716	0.00127218852105946	0.00155400155400155
Visa_cconsumos_delta1	0.000814139373025656	0.000486589234675179	0.000971250971250971
